experiment_col,experiment_label,backend,method,model,save_path,kernel_id,kernel_name,kernel_type,cohort,precision_io_cheat,best_depth,best_speedup,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,40,40_LayerNorm,norm,sample19,False,6,5.8501,0.6464,2.1308,2.1725,2.139,2.139,5.1296,5.8501,5.8501,5.8439,5.8501,5.8439
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,49,49_Max_reduction_over_a_dimension,reduction,sample19,False,2,0.8678,0.8603,0.8603,0.8678,0.8678,0.8458,0.8678,,,,,
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,50,50_conv_standard_2D__square_input__square_kernel,conv,new8,False,4,0.9019,0.3916,0.1686,0.3035,0.4856,0.9019,,,,,,
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,53,53_Min_reduction_over_a_dimension,reduction,sample19,False,5,1.0236,0.8603,0.2734,0.8603,0.8603,0.2734,1.0236,0.2734,0.8678,0.8754,0.2734,0.2734
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,54,54_conv_standard_3D__square_input__square_kernel,conv,sample19,False,5,1.2691,0.3447,0.3591,0.538,0.3642,1.1646,1.2691,0.6247,0.6476,0.6836,,
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,55,55_conv_standard_2D__asymmetric_input__square_kernel,conv,sample19,False,5,0.1182,0.0382,0.0418,0.0421,0.0743,0.0743,0.1182,0.1148,0.113,,,
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,58,58_conv_transposed_3D__asymmetric_input__asymmetric_kernel,conv,sample19,False,6,0.9086,0.3742,0.2646,0.2626,0.3783,0.5705,0.5705,0.9086,0.9086,0.8436,,
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,59,59_conv_standard_3D__asymmetric_input__square_kernel,conv,sample19,False,0,0.3005,0.3005,0.2802,0.2934,,,,,,,,
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,61,61_conv_transposed_3D__square_input__square_kernel,conv,new8,False,6,0.1808,0.0385,0.0193,0.0677,0.1121,0.1277,0.1805,0.1808,,,,
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,70,70_conv_transposed_3D__asymmetric_input__square_kernel,conv,new8,False,0,0.1629,0.1629,0.1563,,,,,,,,,
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,75,75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__,conv,new8,False,1,2.8312,2.5,2.8312,2.65,2.5728,2.5,,,,,,
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,80,80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__,conv,sample19,False,6,0.4074,0.0626,0.0855,0.1413,0.3074,0.3018,0.3046,0.4074,0.3929,,,
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,83,83_conv_depthwise_2D_square_input_asymmetric_kernel,conv,sample19,False,0,1.4322,1.4322,1.4322,1.4322,,,,,,,,
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,88,88_MinGPTNewGelu,activation,sample19,False,0,8.7646,8.7646,,,,,,,,,,
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,99,99_TripletMarginLoss,loss,sample19,False,5,4.1124,0.0459,0.1673,1.053,4.1003,4.1003,4.1124,4.1003,4.1003,4.1003,4.1003,4.1003
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,102,102_ScaledDotProductAttention,attention,sample19,False,8,0.0321,0.0154,0.0158,0.0207,0.022,0.0225,0.0225,0.0309,0.0318,0.0321,0.0314,
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,103,103_Conv2D_SquareKernel11,conv,sample19,False,4,0.4731,0.4222,0.4545,0.4595,0.384,0.4731,0.4537,0.462,0.3966,0.4337,,
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,105,105_LayerNorm_BigMean,norm,new8,False,5,5.4653,0.5308,0.8762,0.8666,0.879,5.3592,5.4653,5.4653,5.4118,5.4118,5.4118,5.4118
PTX/nopf/S,PTX · No profiling · Sonnet 5,PTX,No profiling,Sonnet 5,ptx/level1-no-profile-sonnet5,107,107_Conv2D_SquareKernel3_bf16,conv,new8,False,6,1.8856,0.5674,0.4919,1.0083,1.0,1.1845,1.8798,1.8856,,,,
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,1,1_Square_matrix_multiplication_,matmul,sample19,False,4,0.7089,0.086,0.4432,0.4607,0.6891,0.7089,0.393,,,,,
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,4,4_Matrix_vector_multiplication_,matmul,sample19,False,0,0.9978,0.9978,0.9934,0.9978,,,,,,,,
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,6,6_Matmul_with_large_K_dimension_,matmul,new8,False,4,0.9818,0.0853,0.1117,0.6894,0.7864,0.9818,0.5956,0.5827,,,,
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,9,9_Tall_skinny_matrix_multiplication_,matmul,sample19,False,6,1.1788,0.338,0.3898,0.7923,0.2127,1.1711,1.1711,1.1788,1.1711,1.1788,1.1788,1.1788
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,14,14_Matmul_for_upper_triangular_matrices,matmul,new8,False,6,3.3705,1.3081,2.42,2.7222,3.0556,2.4948,2.4948,3.3705,2.396,2.7657,3.075,3.0479
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,21,21_Sigmoid,activation,sample19,False,0,0.9958,0.9958,0.9958,0.973,0.973,0.973,0.973,0.971,0.971,0.969,0.9874,0.9611
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,22,22_Tanh,activation,sample19,False,0,0.9958,0.9958,0.9853,0.9915,0.9812,0.9812,0.9812,0.9812,0.9812,0.9812,0.9812,0.9812
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,33,33_BatchNorm,norm,sample19,False,5,1.0709,0.3784,0.5207,0.733,0.7475,0.7475,1.0709,1.0709,,,,
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,40,40_LayerNorm,norm,sample19,False,3,5.3365,2.1765,4.9115,5.1389,5.3365,5.3365,5.2358,5.2358,,,,
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,49,49_Max_reduction_over_a_dimension,reduction,sample19,False,6,1.0204,0.9156,0.8317,0.0005,0.8678,1.002,1.0091,1.0204,0.8678,0.8991,0.8991,0.853
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,50,50_conv_standard_2D__square_input__square_kernel,conv,new8,False,5,1.4872,0.1835,1.1462,1.16,1.2832,1.4796,1.4872,1.0985,1.0584,1.3615,1.0507,1.1508
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,53,53_Min_reduction_over_a_dimension,reduction,sample19,False,2,1.0289,0.8754,0.8754,1.0289,1.0236,,,,,,,
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,54,54_conv_standard_3D__square_input__square_kernel,conv,sample19,False,1,0.3277,0.259,0.3277,,,,,,,,,
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,55,55_conv_standard_2D__asymmetric_input__square_kernel,conv,sample19,False,0,0.2873,0.2873,,,,,,,,,,
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,58,58_conv_transposed_3D__asymmetric_input__asymmetric_kernel,conv,sample19,False,0,0.3093,0.3093,,,,,,,,,,
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,59,59_conv_standard_3D__asymmetric_input__square_kernel,conv,sample19,False,2,1.3506,0.7367,0.52,1.3506,,,,,,,,
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,61,61_conv_transposed_3D__square_input__square_kernel,conv,new8,False,10,1.2088,0.7971,0.1642,0.1189,0.4867,0.4846,0.6918,1.0628,1.1224,0.8429,1.1579,1.2088
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,70,70_conv_transposed_3D__asymmetric_input__square_kernel,conv,new8,False,3,0.8547,0.0803,0.125,0.56,0.8547,0.8495,0.7447,0.7361,0.7361,0.76,0.7246,0.6931
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,75,75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__,conv,new8,False,9,12.6761,4.2254,3.9882,6.1503,5.794,7.0312,7.438,7.5419,9.5745,9.3426,12.6761,12.1076
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,80,80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__,conv,sample19,False,1,0.2149,0.0609,0.2149,,,,,,,,,
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,83,83_conv_depthwise_2D_square_input_asymmetric_kernel,conv,sample19,False,0,1.3934,1.3934,1.3934,1.3934,1.3821,1.3934,1.3934,1.3821,1.3821,1.3934,1.3934,
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,88,88_MinGPTNewGelu,activation,sample19,False,1,8.448,8.4076,8.448,,,,,,,,,
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,99,99_TripletMarginLoss,loss,sample19,False,1,4.0643,0.123,4.0643,4.0643,4.0643,4.0643,4.0643,4.0643,4.0643,4.0643,4.0643,4.0643
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,102,102_ScaledDotProductAttention,attention,sample19,False,2,0.0863,0.0828,0.0679,0.0863,0.0854,0.0849,,,,,,
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,103,103_Conv2D_SquareKernel11,conv,sample19,False,0,0.1904,0.1904,0.0773,0.1473,,,,,,,,
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,105,105_LayerNorm_BigMean,norm,new8,False,10,6.0172,0.6076,1.3246,5.5347,5.5347,5.5347,5.5347,5.2736,5.4804,5.6068,5.985,6.0172
PTX/delay/K,PTX · Delayed profiling · Kimi K3,PTX,Delayed profiling,Kimi K3,ptx/level1-profiled,107,107_Conv2D_SquareKernel3_bf16,conv,new8,False,10,2.8438,0.6455,0.4436,0.8841,0.9104,0.9385,1.7707,1.7256,2.1747,1.5844,1.7256,2.8438
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,1,1_Square_matrix_multiplication_,matmul,sample19,False,10,0.8208,0.1332,0.5711,0.5878,0.5973,0.7035,0.7016,0.6979,0.6923,0.685,0.7054,0.8208
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,4,4_Matrix_vector_multiplication_,matmul,sample19,False,7,1.0022,0.9956,0.9967,0.9793,0.9868,0.9836,0.9825,0.9815,1.0022,1.0011,1.0011,1.0011
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,6,6_Matmul_with_large_K_dimension_,matmul,new8,False,10,0.9218,0.0982,0.1528,0.7366,0.7237,0.771,0.771,0.5872,0.8684,0.8824,0.8919,0.9218
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,9,9_Tall_skinny_matrix_multiplication_,matmul,sample19,False,1,1.1696,0.1989,1.1696,1.1469,1.1494,1.1469,1.1494,1.1469,0.1707,0.8157,0.8021,0.8033
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,14,14_Matmul_for_upper_triangular_matrices,matmul,new8,False,5,3.5565,0.501,0.5357,0.75,1.1806,1.1644,3.5565,3.3509,3.4,3.3775,3.3421,3.46
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,21,21_Sigmoid,activation,sample19,False,0,0.9979,0.9979,0.9669,0.9669,0.9832,0.9832,0.9492,0.9832,0.9852,0.9894,0.9957,0.9915
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,22,22_Tanh,activation,sample19,False,0,1.0,1.0,0.9979,0.9873,0.9853,0.9791,0.9853,0.9832,0.9832,0.9832,0.9853,0.9873
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,33,33_BatchNorm,norm,sample19,False,2,1.0134,0.719,0.7475,1.0134,1.0134,1.0134,1.0134,1.0134,1.0134,1.0134,1.0134,1.0134
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,40,40_LayerNorm,norm,sample19,False,2,5.8774,3.9155,5.8712,5.8774,5.6218,5.505,5.56,5.451,4.7521,4.7931,4.8348,4.7931
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,49,49_Max_reduction_over_a_dimension,reduction,sample19,False,6,10.4837,0.9147,0.824,0.8449,0.867,1.0132,8.823,10.4837,1.0184,1.0081,1.0184,0.997
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,50,50_conv_standard_2D__square_input__square_kernel,conv,new8,False,9,2.4756,0.2985,0.303,0.4951,0.5118,1.3125,1.3624,1.8681,1.7859,2.2895,2.4756,2.4756
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,53,53_Min_reduction_over_a_dimension,reduction,sample19,False,10,1.0766,0.8678,0.8678,0.8603,0.8603,1.0651,1.002,1.0472,1.0132,0.9327,1.0572,1.0766
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,54,54_conv_standard_3D__square_input__square_kernel,conv,sample19,False,10,1.0327,0.3609,0.2679,0.5338,0.5613,0.5929,0.7208,1.0216,1.0179,1.0253,1.0179,1.0327
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,55,55_conv_standard_2D__asymmetric_input__square_kernel,conv,sample19,False,10,0.4177,0.016,0.0223,0.164,0.2076,0.2626,0.2773,0.2989,0.3586,0.3866,0.327,0.4177
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,58,58_conv_transposed_3D__asymmetric_input__asymmetric_kernel,conv,sample19,False,10,1.867,0.3391,0.2127,0.2797,0.4415,0.5484,0.65,0.9846,0.8427,1.4748,1.4748,1.867
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,59,59_conv_standard_3D__asymmetric_input__square_kernel,conv,sample19,False,10,1.472,0.25,0.2059,0.2681,0.5385,1.1455,1.0769,1.2676,1.1517,1.2046,1.0261,1.472
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,61,61_conv_transposed_3D__square_input__square_kernel,conv,new8,False,6,1.0476,0.1048,0.1463,0.1964,0.5213,0.5263,0.7971,1.0476,1.0476,0.8209,0.7971,0.7857
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,70,70_conv_transposed_3D__asymmetric_input__square_kernel,conv,new8,False,5,2.0898,0.2815,0.8154,1.9282,1.4421,1.4664,2.0898,2.0057,,,,
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,75,75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__,conv,new8,False,10,7.493,0.9301,1.0192,1.3039,4.1758,4.0986,5.2362,5.3094,5.4845,5.6959,6.8912,7.493
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,80,80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__,conv,sample19,False,0,0.0688,0.0688,,,,,,,,,,
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,83,83_conv_depthwise_2D_square_input_asymmetric_kernel,conv,sample19,False,0,1.437,1.437,1.4132,1.425,1.425,1.437,1.437,1.437,1.437,1.437,1.437,1.437
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,88,88_MinGPTNewGelu,activation,sample19,False,1,8.8629,8.8481,8.8629,,,,,,,,,
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,99,99_TripletMarginLoss,loss,sample19,False,0,4.142,4.142,4.1056,,,,,,,,,
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,102,102_ScaledDotProductAttention,attention,sample19,False,7,0.525,0.0811,0.1826,0.2775,0.2301,0.4156,0.4334,0.4429,0.525,0.525,0.3638,0.3704
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,103,103_Conv2D_SquareKernel11,conv,sample19,False,9,2.075,0.4185,0.4743,0.4672,0.4611,0.6518,1.3911,1.766,1.766,2.041,2.075,2.075
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,105,105_LayerNorm_BigMean,norm,new8,False,2,5.6579,1.3837,1.6345,5.6579,5.4804,5.375,5.4804,5.6012,5.59,5.4272,5.4804,5.6465
PTX/start/K,PTX · Profiling from start · Kimi K3,PTX,Profiling from start,Kimi K3,ptx/level1-profiled-from-start,107,107_Conv2D_SquareKernel3_bf16,conv,new8,False,8,2.9484,0.4528,0.5941,1.0811,1.9293,1.9017,2.0033,2.0067,2.9412,2.9484,2.9484,2.9484
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,1,1_Square_matrix_multiplication_,matmul,sample19,False,7,0.5427,0.1138,0.3066,0.2138,0.234,0.3267,0.5415,0.5391,0.5427,0.4168,0.414,0.4517
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,4,4_Matrix_vector_multiplication_,matmul,sample19,False,0,0.9967,0.9967,0.9934,0.9901,0.9879,0.9879,0.9912,0.9901,0.9912,0.989,0.9956,0.9934
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,6,6_Matmul_with_large_K_dimension_,matmul,new8,False,9,0.3327,0.0382,0.0832,0.164,0.1898,0.2043,0.1927,0.3306,0.33,0.3313,0.3327,0.332
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,9,9_Tall_skinny_matrix_multiplication_,matmul,sample19,False,6,1.0596,0.3626,0.9889,0.1917,0.9286,0.7362,0.9158,1.0596,1.0211,0.6764,0.8639,0.8943
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,14,14_Matmul_for_upper_triangular_matrices,matmul,new8,False,3,0.7303,0.5021,0.4898,0.6071,0.7303,,,,,,,
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,21,21_Sigmoid,activation,sample19,False,0,0.9979,0.9979,,,,,,,,,,
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,22,22_Tanh,activation,sample19,False,0,0.9979,0.9979,0.8556,0.963,0.9669,0.9689,0.9649,0.9669,0.9669,0.9853,0.9873,0.9455
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,33,33_BatchNorm,norm,sample19,False,2,1.0935,0.4887,0.987,1.0935,1.0935,1.0935,1.0935,1.0935,1.0857,1.0857,1.078,1.0857
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,40,40_LayerNorm,norm,sample19,False,9,5.7613,2.2581,5.1376,5.7201,5.7201,5.7495,5.7495,5.7554,5.7436,5.7377,5.7613,5.7143
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,49,49_Max_reduction_over_a_dimension,reduction,sample19,False,0,0.8513,0.8513,0.83,0.8231,0.83,0.8231,0.8441,0.83,0.837,0.837,0.837,0.8441
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,50,50_conv_standard_2D__square_input__square_kernel,conv,new8,False,8,1.0584,0.1871,0.0507,0.1611,0.232,0.8333,0.9477,0.9508,1.0105,1.0584,,
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,53,53_Min_reduction_over_a_dimension,reduction,sample19,False,0,0.8513,0.8513,0.83,0.83,0.83,0.83,0.83,0.83,,,,
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,54,54_conv_standard_3D__square_input__square_kernel,conv,sample19,False,9,0.5858,0.3297,0.3496,0.3496,0.455,0.4542,0.524,0.5103,0.5322,0.5342,0.5858,0.5332
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,55,55_conv_standard_2D__asymmetric_input__square_kernel,conv,sample19,False,1,0.0396,0.0375,0.0396,0.0378,0.039,,,,,,,
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,58,58_conv_transposed_3D__asymmetric_input__asymmetric_kernel,conv,sample19,False,0,1.1799,1.1799,0.8325,0.841,0.841,0.8677,1.025,1.0186,1.0186,1.025,1.1233,0.8913
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,59,59_conv_standard_3D__asymmetric_input__square_kernel,conv,sample19,False,0,0.3762,0.3762,0.3608,0.3739,,,,,,,,
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,61,61_conv_transposed_3D__square_input__square_kernel,conv,new8,False,10,1.0333,0.3263,0.1973,0.2149,0.1409,0.1418,0.1382,0.3258,0.4384,0.4384,0.5564,1.0333
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,70,70_conv_transposed_3D__asymmetric_input__square_kernel,conv,new8,False,1,0.5417,0.4439,0.5417,0.2606,0.2219,0.217,0.2586,0.2606,0.2406,0.2667,0.3215,0.3276
PTX/start/S,PTX · Profiling from start · Sonnet 5,PTX,Profiling from start,Sonnet 5,ptx/level1-profiled-from-start-sonnet5,75,75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__,conv,new8,False,5,11.8142,1.4278,1.5988,4.5798,5.0377,5.5975,11.8142,11.7105,,,,
